run,algorithm,dataset,r2_test,mse_train,mse_test,hypervolume,size,size_mse
10,GPGOMEA,650_fri_c0_500_50,0.8716117765124048,0.1362219053328247,0.1323462721300602,14.639331380637886,33.0,33.0
11,GPGOMEA,650_fri_c0_500_50,0.8359233848828918,0.1281966142571337,0.1526261518660679,14.878792636655014,33.0,33.0
12,GPGOMEA,650_fri_c0_500_50,0.8609174726148993,0.1343433159099646,0.1423750156181912,20.7209606507144,26.0,26.0
13,GPGOMEA,650_fri_c0_500_50,0.8615730627901298,0.1347015269715364,0.1426944668634531,9.489556936238186,39.0,39.0
14,GPGOMEA,650_fri_c0_500_50,0.8385098109083173,0.125219867208238,0.1502202255183967,5.268722622397463,44.0,44.0
15,GPGOMEA,650_fri_c0_500_50,0.8645259054185824,0.1321297730695939,0.1386811607074368,7.790620725603105,41.0,41.0
16,GPGOMEA,650_fri_c0_500_50,0.8635890798523247,0.1297968277255636,0.1406162985121488,6.073807471155676,43.0,43.0
17,GPGOMEA,650_fri_c0_500_50,0.8269306599583179,0.1252099989350088,0.1609912988374883,8.78130042098216,40.0,40.0
18,GPGOMEA,650_fri_c0_500_50,0.8605613812047394,0.1274758385828787,0.1427395367484596,4.35178779339033,45.0,45.0
19,GPGOMEA,650_fri_c0_500_50,0.8722960244433957,0.135686628166089,0.1316409296896136,18.095338688772323,29.0,29.0
20,GPGOMEA,650_fri_c0_500_50,0.8303432401402187,0.1196862531261977,0.1578168733977255,7.95155795235373,41.0,41.0
21,GPGOMEA,650_fri_c0_500_50,0.8523741267669328,0.1331664910672577,0.1511206073284129,1.72914037364013,48.0,48.0
22,GPGOMEA,650_fri_c0_500_50,0.8797485339262057,0.1294114709431491,0.1239586686436143,9.548875702807756,39.0,39.0
23,GPGOMEA,650_fri_c0_500_50,0.8327850052893944,0.1308342614880169,0.1555455124349621,9.599213906013603,39.0,39.0
24,GPGOMEA,650_fri_c0_500_50,0.86832334690054,0.1285967623843526,0.1347938227328696,11.299828584850253,37.0,37.0
25,GPGOMEA,650_fri_c0_500_50,0.8612472086844527,0.1345997924882641,0.1430303666443921,9.49069771131371,39.0,39.0
26,GPGOMEA,650_fri_c0_500_50,0.8464304506403231,0.1235375489888112,0.1428523458132317,7.917820907247701,41.0,41.0
27,GPGOMEA,650_fri_c0_500_50,0.857410893844802,0.13233081642163,0.1459646053139311,10.385040776943375,38.0,38.0
28,GPGOMEA,650_fri_c0_500_50,0.8701647522330664,0.132506325267571,0.1338379063613776,13.838796073824772,34.0,34.0
29,GPGOMEA,650_fri_c0_500_50,0.8145100755446901,0.1315605910151936,0.1725450842542987,10.463386263883509,38.0,38.0
0,PySR,650_fri_c0_500_50,0.8248056109198584,0.1817652036735884,0.1793417501857727,35.97908924167881,34.0,34.0
1,PySR,650_fri_c0_500_50,0.8261355627087578,0.1511005865899289,0.1792244608300059,36.83718921041967,39.0,39.0
2,PySR,650_fri_c0_500_50,0.8072953162128318,0.1470994167660933,0.1792563450435063,37.18335756195375,48.0,48.0
3,PySR,650_fri_c0_500_50,0.8668458354093022,0.1319722577947402,0.1363063112215105,37.32802489240369,47.0,47.0
4,PySR,650_fri_c0_500_50,0.7705663124606986,0.1988744298116034,0.2365068416871851,35.43394893823097,33.0,33.0
5,PySR,650_fri_c0_500_50,0.8428266341765184,0.13132318809469,0.1462046616719511,37.95712201091357,50.0,50.0
6,PySR,650_fri_c0_500_50,0.8402525667451526,0.1597769286830987,0.1635291199565972,35.55976070367634,41.0,41.0
7,PySR,650_fri_c0_500_50,0.8368756758587369,0.1559659066574385,0.1681532434002227,36.40395826940994,39.0,39.0
8,PySR,650_fri_c0_500_50,0.7982610279798844,0.1524369392604219,0.1876601547324098,36.90534046193682,44.0,44.0
9,PySR,650_fri_c0_500_50,0.8183683308846585,0.1796860107227381,0.1859314193755808,34.54075469897956,50.0,50.0
10,PySR,650_fri_c0_500_50,0.8635788420656063,0.1493350783856446,0.1406268519170503,36.81553963980043,35.0,35.0
11,PySR,650_fri_c0_500_50,0.8137397519044021,0.1530367401364568,0.1732616490909435,36.42711052551449,49.0,49.0
12,PySR,650_fri_c0_500_50,0.828814960055806,0.1720416500642835,0.1752374880862728,36.08715836209248,36.0,36.0
13,PySR,650_fri_c0_500_50,0.8473206355378123,0.1478337316135181,0.1573862786543635,36.49565382406649,45.0,45.0
14,PySR,650_fri_c0_500_50,0.8311832178262609,0.1383325400611715,0.1570355154828118,37.77850490434,34.0,34.0
15,PySR,650_fri_c0_500_50,0.8095832757959646,0.197377059022727,0.1949244422877706,35.43081992367033,23.0,23.0
16,PySR,650_fri_c0_500_50,0.8243996272900047,0.1534114401912254,0.1810139129704719,36.882726212101375,41.0,41.0
17,PySR,650_fri_c0_500_50,0.8695718343615283,0.1009573965257513,0.1213259366798965,37.99255912398773,49.0,49.0
18,PySR,650_fri_c0_500_50,0.814971798900277,0.2068889778346063,0.1894083571578878,34.68894811773584,50.0,50.0
19,PySR,650_fri_c0_500_50,0.8105136160344251,0.174820197642419,0.1953280126169211,35.734935109634286,48.0,48.0
20,PySR,650_fri_c0_500_50,0.8290897599793147,0.1396908401927724,0.1589828765680291,37.23357431306998,43.0,43.0
21,PySR,650_fri_c0_500_50,0.853628630959638,0.1572581617535455,0.14983640537014,36.26850960574957,38.0,38.0
22,PySR,650_fri_c0_500_50,0.8405579195184638,0.1639992721307979,0.1643574807656031,36.25330670846518,50.0,50.0
23,PySR,650_fri_c0_500_50,0.8159313017522893,0.1375463986179517,0.1712230415802574,37.20951656790657,50.0,50.0
24,PySR,650_fri_c0_500_50,0.8192971423618365,0.1735361403148242,0.1849806202273642,35.497095516302046,41.0,41.0
25,PySR,650_fri_c0_500_50,0.8236646232675994,0.1719950519460124,0.1817715762492643,35.94326972899919,49.0,49.0
26,PySR,650_fri_c0_500_50,0.8677974243035328,0.1167749581200591,0.1229765154585422,37.99651286951057,50.0,50.0
27,PySR,650_fri_c0_500_50,0.8613760570726176,0.1365892558812877,0.141905575131615,36.46376627957905,39.0,39.0
28,PySR,650_fri_c0_500_50,0.8128362943783617,0.1681021437112053,0.1929337289994137,36.53144135114943,50.0,50.0
29,PySR,650_fri_c0_500_50,0.8179247946675557,0.1375805073657396,0.1693686691444766,37.22210783790873,42.0,42.0
0,neogp,650_fri_c0_500_50,0.7667672,0.19190465,0.23875414,22.200929079999998,50.0,50.0
1,neogp,650_fri_c0_500_50,0.86426127,0.12700407,0.13895208,25.58423611,45.0,45.0
2,neogp,650_fri_c0_500_50,0.86773497,0.11743599,0.13539615,26.629698240000003,49.0,49.0
3,neogp,650_fri_c0_500_50,0.8731913,0.12468056,0.12981066,27.11862588,50.0,50.0
4,neogp,650_fri_c0_500_50,0.8687189,0.12843604,0.1343889,23.52438712,49.0,49.0
5,neogp,650_fri_c0_500_50,0.859345,0.13025165,0.14398472,24.016684820000002,50.0,50.0
6,neogp,650_fri_c0_500_50,0.86347175,0.12748864,0.1397603,25.663304770000003,47.0,47.0
7,neogp,650_fri_c0_500_50,0.78511214,0.17826726,0.21996917,25.853729269999995,47.0,47.0
8,neogp,650_fri_c0_500_50,0.7911378,0.19896054,0.21380657,28.34786519,47.0,47.0
9,neogp,650_fri_c0_500_50,0.790234,0.20140295,0.2147318,26.833841,48.0,48.0
10,neogp,650_fri_c0_500_50,0.8546648,0.1462421,0.1498157,23.649880750000005,50.0,50.0
11,neogp,650_fri_c0_500_50,0.82547605,0.15263668,0.17990428,25.53177402,50.0,50.0
12,neogp,650_fri_c0_500_50,0.8212137,0.15875651,0.18429801,23.90647645,46.0,46.0
13,neogp,650_fri_c0_500_50,0.87297773,0.12961216,0.13093819,30.242322740000002,47.0,47.0
14,neogp,650_fri_c0_500_50,0.86896,0.13764028,0.13507977,27.747593639999998,49.0,49.0
15,neogp,650_fri_c0_500_50,0.7908573,0.20060274,0.21559027,26.72997883,49.0,49.0
16,neogp,650_fri_c0_500_50,0.8825853,0.12739903,0.121034436,29.3126324,36.0,36.0
17,neogp,650_fri_c0_500_50,0.857656,0.15048209,0.14673226,25.8877584,49.0,49.0
18,neogp,650_fri_c0_500_50,0.860772,0.13781098,0.14352018,28.002916420000005,46.0,46.0
19,neogp,650_fri_c0_500_50,0.79451466,0.19949828,0.21182016,27.163385640000005,49.0,49.0
20,neogp,650_fri_c0_500_50,0.80872524,0.15094115,0.17792618,29.610696389999998,49.0,49.0
21,neogp,650_fri_c0_500_50,0.9218063,0.07662794,0.07273679,25.683826950000004,48.0,48.0
22,neogp,650_fri_c0_500_50,0.8091163,0.14997134,0.17756245,23.449144670000003,49.0,49.0
23,neogp,650_fri_c0_500_50,0.84797835,0.13334371,0.14141248,30.30140704,40.0,40.0
24,neogp,650_fri_c0_500_50,0.67487943,0.2738715,0.3024313,25.356124239999996,49.0,49.0
25,neogp,650_fri_c0_500_50,0.83340436,0.13086124,0.15496936,29.256121030000003,46.0,46.0
26,neogp,650_fri_c0_500_50,0.84233296,0.12171556,0.14666389,27.20051798,47.0,47.0
27,neogp,650_fri_c0_500_50,0.8414001,0.12185903,0.14753167,29.00548205,49.0,49.0
28,neogp,650_fri_c0_500_50,0.8488192,0.11478599,0.14063029,29.782339159999996,47.0,47.0
29,neogp,650_fri_c0_500_50,0.8405344,0.12134609,0.14833695,27.905025910000003,45.0,45.0
1,random,650_fri_c0_500_50,0.528332954759029,0.5539856283203879,0.4828327770233144,21.24733782751277,6.0,6.0
3,random,650_fri_c0_500_50,0.3859225435515631,0.6230015017052919,0.6286144571599958,16.82793523221425,6.0,6.0
4,random,650_fri_c0_500_50,0.3989346179517954,0.6994504854271075,0.6152943490861142,15.396224984725984,3.0,3.0
5,random,650_fri_c0_500_50,0.3991878218032882,0.5856869708368493,0.6150351511624881,16.258211301184026,3.0,3.0
6,random,650_fri_c0_500_50,-0.0016222015726865546,1.0730691279469988,1.0253335143787088,19.864943016691477,1.0,1.0
7,random,650_fri_c0_500_50,0.3988685733000117,0.6669050107022491,0.6153619572070333,16.992273494838912,3.0,3.0
8,random,650_fri_c0_500_50,0.3939075416241145,0.6629320307405582,0.6204404309421452,16.735603637947715,4.0,4.0
9,random,650_fri_c0_500_50,0.399039948581894,0.6394077354145024,0.6151865249734286,15.876273270355313,3.0,3.0
10,random,650_fri_c0_500_50,0.3060769922321115,0.6128548414058954,0.7153157877617358,20.05399713495186,3.0,3.0
11,random,650_fri_c0_500_50,0.3083778146134596,0.6884768923890778,0.7129440338988572,14.848768513595177,3.0,3.0
13,random,650_fri_c0_500_50,0.3087401075429352,0.612602229117757,0.7125705719306743,18.318470727195496,3.0,3.0
14,random,650_fri_c0_500_50,0.3077124078163832,0.6961319772155145,0.7136299543567531,14.903808138503418,3.0,3.0
15,random,650_fri_c0_500_50,0.3085035000845209,0.5946414680227899,0.7128144737016364,19.471386165451218,3.0,3.0
17,random,650_fri_c0_500_50,0.308060062782573,0.5988334625072641,0.7132715816219893,18.671355331208172,3.0,3.0
18,random,650_fri_c0_500_50,0.3085148287034802,0.6111129841696682,0.7128027958354979,18.097492814015354,3.0,3.0
19,random,650_fri_c0_500_50,0.3022066363301612,0.5762936855873869,0.7193054619041559,21.28638477160484,3.0,3.0
20,random,650_fri_c0_500_50,0.3517530184823292,0.7263417380502054,0.6030075777539597,16.88691158519567,3.0,3.0
21,random,650_fri_c0_500_50,0.3522111080349793,0.7065010746328548,0.6025814570323618,14.687491279712669,3.0,3.0
22,random,650_fri_c0_500_50,0.3524343056979061,0.6474957809236518,0.6023738357307297,17.51967482129602,3.0,3.0
23,random,650_fri_c0_500_50,0.3522734271404277,0.7006286146457998,0.602523487008751,15.764803543327487,3.0,3.0
24,random,650_fri_c0_500_50,0.4529308711551874,0.480744796907933,0.5088906538004248,22.79204440309399,5.0,5.0
25,random,650_fri_c0_500_50,0.3511484736680579,0.6635580175061155,0.6035699330205342,18.579561388211577,3.0,3.0
26,random,650_fri_c0_500_50,0.3510603467870539,0.7258296604066117,0.6036519097648375,14.635311173246501,3.0,3.0
27,random,650_fri_c0_500_50,0.3504835823061474,0.6167358123346545,0.6041884234123853,16.077918293741387,3.0,3.0
29,random,650_fri_c0_500_50,0.3501968816316594,0.6266181120860674,0.6044551160221352,15.78605443858582,3.0,3.0
0,GPZGD,650_fri_c0_500_50,0.922489980359904,0.0696265199322362,0.0793449074035675,10.221091044575758,39.0,39.0
1,GPZGD,650_fri_c0_500_50,0.9303007126982294,0.0739655362265422,0.0718480293124598,12.01980627593078,37.0,37.0
2,GPZGD,650_fri_c0_500_50,0.9243549299701672,0.0603775294345275,0.0703660051619917,6.588631505224014,43.0,43.0
3,GPZGD,650_fri_c0_500_50,0.955249631290082,0.0395712241889541,0.0458097401865083,8.637805944225548,41.0,41.0
4,GPZGD,650_fri_c0_500_50,0.9513885019966564,0.0420111130819899,0.0501101297972397,2.87152323339219,47.0,47.0
5,GPZGD,650_fri_c0_500_50,0.9020941568231454,0.0669623742134507,0.0910732591516506,8.413414933613298,41.0,41.0
6,GPZGD,650_fri_c0_500_50,0.9497282562493324,0.0452788029868232,0.0514618222448389,3.8158065206833616,46.0,46.0
7,GPZGD,650_fri_c0_500_50,0.9540293270498148,0.0398125695769595,0.0473878914046588,0.0,52.0,52.0
8,GPZGD,650_fri_c0_500_50,0.8009616431856709,0.1463047978614647,0.1851480081584695,16.29436119759292,31.0,31.0
9,GPZGD,650_fri_c0_500_50,0.870871451144494,0.121555005488479,0.1321853974450171,10.51654828005557,38.0,38.0
10,GPZGD,650_fri_c0_500_50,0.9613641609265005,0.0385364592138752,0.039826933756807,20.175045001389297,29.0,29.0
11,GPZGD,650_fri_c0_500_50,0.9455655915573494,0.051528262870575,0.0506355782862641,13.297847920111552,36.0,36.0
12,GPZGD,650_fri_c0_500_50,0.9368355752136052,0.0577604006435831,0.0646597105657745,0.0,50.0,50.0
13,GPZGD,650_fri_c0_500_50,0.9327286095267388,0.0506048185684093,0.0693452834558614,4.742070490897828,45.0,45.0
14,GPZGD,650_fri_c0_500_50,0.9133307548727608,0.0636159712356804,0.0806208328924027,2.814243052416341,47.0,47.0
15,GPZGD,650_fri_c0_500_50,0.9483295212791746,0.0457241051306727,0.052893669342861,8.581488836310537,41.0,41.0
16,GPZGD,650_fri_c0_500_50,0.8820738151319639,0.1368235849122964,0.1215617019213047,9.465761751657993,39.0,39.0
17,GPZGD,650_fri_c0_500_50,0.7606041115666033,0.1686220523564666,0.2226890967860905,10.866388357493708,37.0,37.0
18,GPZGD,650_fri_c0_500_50,0.9525425298286958,0.0450332198699428,0.0485809266187026,10.496215259897726,39.0,39.0
19,GPZGD,650_fri_c0_500_50,0.9474007500873752,0.0425474782152458,0.0542208191193321,11.479531768868611,38.0,38.0
20,GPZGD,650_fri_c0_500_50,0.9464241454452436,0.0448719941666944,0.0498369405523894,13.388549850554371,36.0,36.0
21,GPZGD,650_fri_c0_500_50,0.9437567649596712,0.0442323174140348,0.0575746761137892,0.9550159020044104,49.0,49.0
22,GPZGD,650_fri_c0_500_50,0.9453709254289238,0.0465700612722266,0.0563132207378472,0.0,52.0,52.0
23,GPZGD,650_fri_c0_500_50,0.955718551592402,0.0402796374569413,0.041191165875062,6.725563897927417,43.0,43.0
24,GPZGD,650_fri_c0_500_50,0.8625518431923568,0.1251976972605198,0.1407019547322099,16.580813974457392,31.0,31.0
25,GPZGD,650_fri_c0_500_50,0.8954127780727246,0.0853587642697632,0.1078115154062521,17.346741077305904,31.0,31.0
26,GPZGD,650_fri_c0_500_50,0.9191214754249624,0.0703637398119318,0.0752342310674964,11.178158989061895,38.0,38.0
27,GPZGD,650_fri_c0_500_50,0.9595313011738044,0.0414256008138955,0.0414267107145244,14.368054831122018,35.0,35.0
28,GPZGD,650_fri_c0_500_50,0.91758357964507,0.0810003253822339,0.0849572157008066,6.422005163626901,43.0,43.0
29,GPZGD,650_fri_c0_500_50,0.9138613657432748,0.0642783145696876,0.080127251919593,2.8123090274602216,47.0,47.0
0,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
1,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
2,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
3,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
4,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
5,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
6,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
7,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
8,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
9,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
10,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
11,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
12,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
13,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
14,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
15,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
16,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
17,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
18,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
19,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
20,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
21,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
22,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
23,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
24,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
25,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
26,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
27,slim_gsgp,650_fri_c0_500_50,0.3463723647391729,0.5847162210946016,0.6691009038185679,0.0,125.0,125.0
28,slim_gsgp,650_fri_c0_500_50,0.3017817701503997,0.5763505914411304,0.7197434261778107,0.0,125.0,125.0
29,slim_gsgp,650_fri_c0_500_50,0.1533598578961877,0.6086068728148033,0.7875554161841805,0.0,129.0,129.0
0,RF,650_fri_c0_500_50,0.2326320393367321,0.0653088826387747,0.7364409476701907,46.509757738186146,10000.0,100000.0
1,RF,650_fri_c0_500_50,0.2314200044989742,0.0694483388401369,0.7405045514312298,46.290265628096876,10000.0,100000.0
2,RF,650_fri_c0_500_50,0.2260988696323297,0.0660822580314795,0.6448302838772476,46.61674107258796,10000.0,100000.0
3,RF,650_fri_c0_500_50,0.2501514665085443,0.0658253505643339,0.7369280129107545,46.48308239910312,10000.0,100000.0
4,RF,650_fri_c0_500_50,0.2402833938578888,0.0708989196292607,0.7367656119694501,46.21645810022062,10000.0,100000.0
5,RF,650_fri_c0_500_50,0.261821960287167,0.0667101328188135,0.6375903805460461,46.58568147605492,10000.0,100000.0
6,RF,650_fri_c0_500_50,0.227862009395203,0.0663109801422799,0.7257051033868261,46.45852616271369,10000.0,100000.0
7,RF,650_fri_c0_500_50,0.2435443551524592,0.0688801148951579,0.7580649159735986,46.31838048259932,10000.0,100000.0
8,RF,650_fri_c0_500_50,0.2370724117467997,0.066574570315592,0.6648314479297759,46.592819621351964,10000.0,100000.0
9,RF,650_fri_c0_500_50,0.2294345157269947,0.0661498712118864,0.7436477296057227,46.467575400521696,10000.0,100000.0
10,RF,650_fri_c0_500_50,0.2454888271947789,0.0703580353755274,0.7487160162016753,46.243748925971026,10000.0,100000.0
11,RF,650_fri_c0_500_50,0.2530417935987589,0.0663749297446475,0.6550303286240619,46.60149275093689,10000.0,100000.0
12,RF,650_fri_c0_500_50,0.2322328585699824,0.0648214869829136,0.7328209631804677,46.535093513172555,10000.0,100000.0
13,RF,650_fri_c0_500_50,0.2274787137151787,0.0688956357771394,0.7546675619053945,46.31804280354687,10000.0,100000.0
14,RF,650_fri_c0_500_50,0.2371030162125351,0.066742888469665,0.6334936733468656,46.584027286673,10000.0,100000.0
15,RF,650_fri_c0_500_50,0.2237373297517627,0.0647294067629803,0.7341446518985598,46.53772156615771,10000.0,100000.0
16,RF,650_fri_c0_500_50,0.231264998642184,0.0699831194418957,0.7457614002541555,46.26280183546792,10000.0,100000.0
17,RF,650_fri_c0_500_50,0.2319089205749648,0.0663500452769505,0.6711601607344709,46.60335122451524,10000.0,100000.0
18,RF,650_fri_c0_500_50,0.2488400842936926,0.0648183066199181,0.7345275858960832,46.53362613517066,10000.0,100000.0
