run,algorithm,dataset,r2_test,r2_train
8,CGP_win_bin_reopt,friction_stat_one-hot,-0.03849399,0.5295165
9,adam_win_bin_reopt,friction_stat_one-hot,0.053563774,0.039022505
9,gaussian_win_bin_reopt,friction_stat_one-hot,0.13940138,0.07751584
9,CGP_win_bin_reopt,friction_stat_one-hot,0.18092239,0.6318672
10,adam_win_bin_reopt,friction_stat_one-hot,0.77561915,0.81309676
10,gaussian_win_bin_reopt,friction_stat_one-hot,-0.109264374,0.46550125
10,CGP_win_bin_reopt,friction_stat_one-hot,-0.08916271,0.51158994
11,adam_win_bin_reopt,friction_stat_one-hot,0.7274816,0.787174
11,gaussian_win_bin_reopt,friction_stat_one-hot,0.16509366,0.30175668
11,CGP_win_bin_reopt,friction_stat_one-hot,0.053539872,0.5996338
12,adam_win_bin_reopt,friction_stat_one-hot,0.35655105,0.46912968
12,gaussian_win_bin_reopt,friction_stat_one-hot,-0.07880902,0.4914022
12,CGP_win_bin_reopt,friction_stat_one-hot,0.14895374,0.62306106
13,adam_win_bin_reopt,friction_stat_one-hot,0.81923693,0.78003156
13,gaussian_win_bin_reopt,friction_stat_one-hot,-0.020604491,0.50447905
13,CGP_win_bin_reopt,friction_stat_one-hot,0.10938513,0.6360671
14,adam_win_bin_reopt,friction_stat_one-hot,0.13565737,0.6376064
14,gaussian_win_bin_reopt,friction_stat_one-hot,0.21604395,0.6065633
14,CGP_win_bin_reopt,friction_stat_one-hot,-0.13508916,0.45606154
15,adam_win_bin_reopt,friction_stat_one-hot,-0.06993961,0.5124626
15,gaussian_win_bin_reopt,friction_stat_one-hot,-0.062331557,0.51361215
15,CGP_win_bin_reopt,friction_stat_one-hot,0.10250008,0.5918242
16,adam_win_bin_reopt,friction_stat_one-hot,0.5819012,0.7119984
16,gaussian_win_bin_reopt,friction_stat_one-hot,0.121329725,0.1877923
16,CGP_win_bin_reopt,friction_stat_one-hot,0.030480087,0.53075767
17,adam_win_bin_reopt,friction_stat_one-hot,-0.013844252,0.52733755
17,gaussian_win_bin_reopt,friction_stat_one-hot,0.32649934,0.4502896
17,CGP_win_bin_reopt,friction_stat_one-hot,-0.1286143,0.4807204
18,adam_win_bin_reopt,friction_stat_one-hot,0.7393093,0.7968215
18,gaussian_win_bin_reopt,friction_stat_one-hot,-0.0028210878,-1.4305115e-06
18,CGP_win_bin_reopt,friction_stat_one-hot,0.052534997,0.5725908
19,adam_win_bin_reopt,friction_stat_one-hot,0.14220428,0.60553074
19,gaussian_win_bin_reopt,friction_stat_one-hot,-0.0024001598,-2.0742416e-05
19,CGP_win_bin_reopt,friction_stat_one-hot,0.0025783777,0.528888
20,adam_win_bin_reopt,friction_stat_one-hot,0.5337276,0.7017857
20,gaussian_win_bin_reopt,friction_stat_one-hot,0.066667974,0.46962446
20,CGP_win_bin_reopt,friction_stat_one-hot,0.13994205,0.6328739
21,adam_win_bin_reopt,friction_stat_one-hot,0.07497722,0.6064136
21,gaussian_win_bin_reopt,friction_stat_one-hot,-0.011508822,0.51778364
21,CGP_win_bin_reopt,friction_stat_one-hot,0.13025492,0.60035133
22,adam_win_bin_reopt,friction_stat_one-hot,-0.16069984,0.49215275
22,gaussian_win_bin_reopt,friction_stat_one-hot,-0.035651922,0.52239156
22,CGP_win_bin_reopt,friction_stat_one-hot,0.16095877,0.6003976
23,adam_win_bin_reopt,friction_stat_one-hot,0.5099132,0.69320226
23,gaussian_win_bin_reopt,friction_stat_one-hot,-0.071251035,0.5103781
23,CGP_win_bin_reopt,friction_stat_one-hot,0.080174804,0.4751191
24,adam_win_bin_reopt,friction_stat_one-hot,0.20115036,0.64349306
24,gaussian_win_bin_reopt,friction_stat_one-hot,-0.06887615,0.50170875
24,CGP_win_bin_reopt,friction_stat_one-hot,-0.11543417,0.44488013
25,adam_win_bin_reopt,friction_stat_one-hot,0.7044498,0.7921394
25,gaussian_win_bin_reopt,friction_stat_one-hot,0.077530265,0.029037058
25,CGP_win_bin_reopt,friction_stat_one-hot,0.0794664,0.6095388
26,adam_win_bin_reopt,friction_stat_one-hot,0.0710035,0.59090316
26,gaussian_win_bin_reopt,friction_stat_one-hot,-0.015277386,0.53878
26,CGP_win_bin_reopt,friction_stat_one-hot,0.14987564,0.6555248
27,adam_win_bin_reopt,friction_stat_one-hot,0.6162832,0.7271949
27,gaussian_win_bin_reopt,friction_stat_one-hot,0.3316421,0.47560537
27,CGP_win_bin_reopt,friction_stat_one-hot,0.020721376,0.5717076
28,adam_win_bin_reopt,friction_stat_one-hot,0.013387859,0.52510756
28,gaussian_win_bin_reopt,friction_stat_one-hot,0.14756233,0.08762163
28,CGP_win_bin_reopt,friction_stat_one-hot,-0.020354867,0.55510706
29,adam_win_bin_reopt,friction_stat_one-hot,0.1123839,0.6019166
29,gaussian_win_bin_reopt,friction_stat_one-hot,-0.07783556,0.51293975
29,CGP_win_bin_reopt,friction_stat_one-hot,0.6343323,0.6782446
0,adam_win_bin_reopt,nasa_battery_1_10min,0.83708745,0.9607583
0,gaussian_win_bin_reopt,nasa_battery_1_10min,0.857659,0.9427198
0,CGP_win_bin_reopt,nasa_battery_1_10min,0.89726317,0.98651236
1,adam_win_bin_reopt,nasa_battery_1_10min,0.94682306,0.9865298
1,gaussian_win_bin_reopt,nasa_battery_1_10min,0.828957,0.81123614
1,CGP_win_bin_reopt,nasa_battery_1_10min,0.9629489,0.9876901
2,adam_win_bin_reopt,nasa_battery_1_10min,0.7165737,0.8542907
2,gaussian_win_bin_reopt,nasa_battery_1_10min,0.8224117,0.8938548
2,CGP_win_bin_reopt,nasa_battery_1_10min,0.88395786,0.95898247
3,adam_win_bin_reopt,nasa_battery_1_10min,0.32043612,0.9419404
3,gaussian_win_bin_reopt,nasa_battery_1_10min,0.741044,0.9136267
3,CGP_win_bin_reopt,nasa_battery_1_10min,0.9426005,0.97964084
4,adam_win_bin_reopt,nasa_battery_1_10min,0.85323155,0.96237767
4,gaussian_win_bin_reopt,nasa_battery_1_10min,0.92983925,0.965447
4,CGP_win_bin_reopt,nasa_battery_1_10min,0.96524906,0.9849122
5,adam_win_bin_reopt,nasa_battery_1_10min,0.87762725,0.9857826
5,gaussian_win_bin_reopt,nasa_battery_1_10min,0.4168082,0.86539084
5,CGP_win_bin_reopt,nasa_battery_1_10min,0.991426,0.98896354
6,adam_win_bin_reopt,nasa_battery_1_10min,0.92919517,0.9849846
6,gaussian_win_bin_reopt,nasa_battery_1_10min,0.7401117,0.9137773
6,CGP_win_bin_reopt,nasa_battery_1_10min,0.92186856,0.98845387
7,adam_win_bin_reopt,nasa_battery_1_10min,0.8605467,0.98090935
7,gaussian_win_bin_reopt,nasa_battery_1_10min,0.8672633,0.94257134
7,CGP_win_bin_reopt,nasa_battery_1_10min,0.90809125,0.98145086
8,adam_win_bin_reopt,nasa_battery_1_10min,0.8489004,0.9506454
8,gaussian_win_bin_reopt,nasa_battery_1_10min,0.7439202,0.9132926
8,CGP_win_bin_reopt,nasa_battery_1_10min,0.89271075,0.9805897
9,adam_win_bin_reopt,nasa_battery_1_10min,0.9571421,0.92581445
9,gaussian_win_bin_reopt,nasa_battery_1_10min,0.27685505,0.95837456
9,CGP_win_bin_reopt,nasa_battery_1_10min,0.86963236,0.9853667
10,adam_win_bin_reopt,nasa_battery_1_10min,0.63976526,0.9664553
10,gaussian_win_bin_reopt,nasa_battery_1_10min,0.92510146,0.89343756
10,CGP_win_bin_reopt,nasa_battery_1_10min,0.7987663,0.97606987
11,adam_win_bin_reopt,nasa_battery_1_10min,0.5247741,0.929105
11,gaussian_win_bin_reopt,nasa_battery_1_10min,0.77896893,0.9479146
11,CGP_win_bin_reopt,nasa_battery_1_10min,0.9710098,0.98745376
12,adam_win_bin_reopt,nasa_battery_1_10min,0.16110557,0.92835
12,gaussian_win_bin_reopt,nasa_battery_1_10min,0.8530788,0.9548749
12,CGP_win_bin_reopt,nasa_battery_1_10min,0.9763026,0.9909443
13,adam_win_bin_reopt,nasa_battery_1_10min,0.92823243,0.98870564
13,gaussian_win_bin_reopt,nasa_battery_1_10min,0.1700216,0.90985805
13,CGP_win_bin_reopt,nasa_battery_1_10min,0.889329,0.9816026
14,adam_win_bin_reopt,nasa_battery_1_10min,0.60807705,0.5251113
14,gaussian_win_bin_reopt,nasa_battery_1_10min,0.88416606,0.82869184
14,CGP_win_bin_reopt,nasa_battery_1_10min,0.42161584,0.9168388
15,adam_win_bin_reopt,nasa_battery_1_10min,0.93834543,0.9726182
15,gaussian_win_bin_reopt,nasa_battery_1_10min,0.84686965,0.9721459
15,CGP_win_bin_reopt,nasa_battery_1_10min,0.965929,0.9894729
16,adam_win_bin_reopt,nasa_battery_1_10min,0.9169886,0.9875459
16,gaussian_win_bin_reopt,nasa_battery_1_10min,0.92087156,0.9616158
16,CGP_win_bin_reopt,nasa_battery_1_10min,0.671826,0.96858037
17,adam_win_bin_reopt,nasa_battery_1_10min,0.8170716,0.96245563
17,gaussian_win_bin_reopt,nasa_battery_1_10min,0.9028287,0.8845604
17,CGP_win_bin_reopt,nasa_battery_1_10min,0.7661426,0.9601652
18,adam_win_bin_reopt,nasa_battery_1_10min,0.9018254,0.87521595
18,gaussian_win_bin_reopt,nasa_battery_1_10min,0.78610027,0.9557134
18,CGP_win_bin_reopt,nasa_battery_1_10min,0.97677135,0.9880521
19,adam_win_bin_reopt,nasa_battery_1_10min,0.96924525,0.86148345
19,gaussian_win_bin_reopt,nasa_battery_1_10min,0.86817145,0.8999248
19,CGP_win_bin_reopt,nasa_battery_1_10min,0.787388,0.98451567
20,adam_win_bin_reopt,nasa_battery_1_10min,-1.7105086,0.7948688
20,gaussian_win_bin_reopt,nasa_battery_1_10min,0.94379777,0.91726625
20,CGP_win_bin_reopt,nasa_battery_1_10min,0.92808336,0.98620015
21,adam_win_bin_reopt,nasa_battery_1_10min,0.39001644,0.9074042
21,gaussian_win_bin_reopt,nasa_battery_1_10min,-0.5078409,0.4997635
21,CGP_win_bin_reopt,nasa_battery_1_10min,0.7751521,0.90547025
22,adam_win_bin_reopt,nasa_battery_1_10min,0.9207282,0.9449672
22,gaussian_win_bin_reopt,nasa_battery_1_10min,0.88435614,0.9660602
22,CGP_win_bin_reopt,nasa_battery_1_10min,0.657075,0.98210377
23,adam_win_bin_reopt,nasa_battery_1_10min,0.7076999,0.98346734
23,gaussian_win_bin_reopt,nasa_battery_1_10min,0.71940345,0.9519742
23,CGP_win_bin_reopt,nasa_battery_1_10min,0.96093595,0.9847429
24,adam_win_bin_reopt,nasa_battery_1_10min,0.7697059,0.9144789
24,gaussian_win_bin_reopt,nasa_battery_1_10min,0.64762247,0.9456099
24,CGP_win_bin_reopt,nasa_battery_1_10min,0.88270897,0.96357214
25,adam_win_bin_reopt,nasa_battery_1_10min,0.8836801,0.9882687
25,gaussian_win_bin_reopt,nasa_battery_1_10min,0.8207735,0.9026609
25,CGP_win_bin_reopt,nasa_battery_1_10min,0.9639642,0.98190665
26,adam_win_bin_reopt,nasa_battery_1_10min,0.90721786,0.96401507
26,gaussian_win_bin_reopt,nasa_battery_1_10min,0.8775563,0.96208584
26,CGP_win_bin_reopt,nasa_battery_1_10min,0.9077272,0.98709893
27,adam_win_bin_reopt,nasa_battery_1_10min,0.6961845,0.91181296
27,gaussian_win_bin_reopt,nasa_battery_1_10min,0.7618971,0.95615816
27,CGP_win_bin_reopt,nasa_battery_1_10min,0.8984361,0.9794287
28,adam_win_bin_reopt,nasa_battery_1_10min,0.8708913,0.9678015
28,gaussian_win_bin_reopt,nasa_battery_1_10min,0.7788141,0.95371354
28,CGP_win_bin_reopt,nasa_battery_1_10min,0.9332092,0.98491895
29,adam_win_bin_reopt,nasa_battery_1_10min,0.830571,0.92419267
29,gaussian_win_bin_reopt,nasa_battery_1_10min,0.7496134,0.96344686
29,CGP_win_bin_reopt,nasa_battery_1_10min,0.97172993,0.98998976
0,adam_win_bin_reopt,nasa_battery_2_20min,0.9830066,0.97293925
0,gaussian_win_bin_reopt,nasa_battery_2_20min,0.87666297,0.81573427
0,CGP_win_bin_reopt,nasa_battery_2_20min,0.9611896,0.97346765
1,adam_win_bin_reopt,nasa_battery_2_20min,0.9680018,0.95078856
1,gaussian_win_bin_reopt,nasa_battery_2_20min,-0.033860803,0.5874343
1,CGP_win_bin_reopt,nasa_battery_2_20min,0.9864643,0.9691587
2,adam_win_bin_reopt,nasa_battery_2_20min,0.97880346,0.98795706
2,gaussian_win_bin_reopt,nasa_battery_2_20min,0.9595907,0.9533957
2,CGP_win_bin_reopt,nasa_battery_2_20min,0.9569765,0.9631102
3,adam_win_bin_reopt,nasa_battery_2_20min,0.5425607,0.49322855
3,gaussian_win_bin_reopt,nasa_battery_2_20min,0.5453811,0.49318206
3,CGP_win_bin_reopt,nasa_battery_2_20min,0.92911756,0.9625794
4,adam_win_bin_reopt,nasa_battery_2_20min,0.57617986,0.6687118
4,gaussian_win_bin_reopt,nasa_battery_2_20min,0.8851134,0.8515668
4,CGP_win_bin_reopt,nasa_battery_2_20min,0.9201927,0.9165728
5,adam_win_bin_reopt,nasa_battery_2_20min,0.77058226,0.73747635
5,gaussian_win_bin_reopt,nasa_battery_2_20min,0.82848763,0.7833597
5,CGP_win_bin_reopt,nasa_battery_2_20min,0.9794416,0.9786148
6,adam_win_bin_reopt,nasa_battery_2_20min,0.9672067,0.9630617
6,gaussian_win_bin_reopt,nasa_battery_2_20min,0.93629825,0.87725097
6,CGP_win_bin_reopt,nasa_battery_2_20min,0.9711778,0.9752844
7,adam_win_bin_reopt,nasa_battery_2_20min,0.978651,0.9701537
7,gaussian_win_bin_reopt,nasa_battery_2_20min,0.8286398,0.77986175
7,CGP_win_bin_reopt,nasa_battery_2_20min,0.9810435,0.9846197
8,adam_win_bin_reopt,nasa_battery_2_20min,0.98014015,0.97531897
8,gaussian_win_bin_reopt,nasa_battery_2_20min,0.9389216,0.9330725
8,CGP_win_bin_reopt,nasa_battery_2_20min,0.9754194,0.98119295
9,adam_win_bin_reopt,nasa_battery_2_20min,0.9723669,0.9623185
9,gaussian_win_bin_reopt,nasa_battery_2_20min,0.86215395,0.807061
9,CGP_win_bin_reopt,nasa_battery_2_20min,0.97117,0.9662707
10,adam_win_bin_reopt,nasa_battery_2_20min,0.8029697,0.8150217
10,gaussian_win_bin_reopt,nasa_battery_2_20min,0.81676555,0.7738495
10,CGP_win_bin_reopt,nasa_battery_2_20min,0.9731158,0.9594468
11,adam_win_bin_reopt,nasa_battery_2_20min,0.97186476,0.9802721
11,gaussian_win_bin_reopt,nasa_battery_2_20min,0.88416505,0.82476836
11,CGP_win_bin_reopt,nasa_battery_2_20min,0.9264478,0.93085426
12,adam_win_bin_reopt,nasa_battery_2_20min,0.9360686,0.93949234
12,gaussian_win_bin_reopt,nasa_battery_2_20min,0.8645141,0.8656961
12,CGP_win_bin_reopt,nasa_battery_2_20min,0.9080658,0.8613387
13,adam_win_bin_reopt,nasa_battery_2_20min,0.8293703,0.78286886
13,gaussian_win_bin_reopt,nasa_battery_2_20min,0.7854617,0.7642067
13,CGP_win_bin_reopt,nasa_battery_2_20min,0.9632783,0.95219994
14,adam_win_bin_reopt,nasa_battery_2_20min,0.974114,0.960956
14,gaussian_win_bin_reopt,nasa_battery_2_20min,0.8748327,0.82793915
14,CGP_win_bin_reopt,nasa_battery_2_20min,0.9321799,0.90399694
15,adam_win_bin_reopt,nasa_battery_2_20min,0.95268863,0.9888553
15,gaussian_win_bin_reopt,nasa_battery_2_20min,0.9607903,0.9263744
15,CGP_win_bin_reopt,nasa_battery_2_20min,0.97072774,0.9705405
16,adam_win_bin_reopt,nasa_battery_2_20min,0.88992405,0.87766373
16,gaussian_win_bin_reopt,nasa_battery_2_20min,0.8888576,0.8570522
16,CGP_win_bin_reopt,nasa_battery_2_20min,0.9617505,0.944103
17,adam_win_bin_reopt,nasa_battery_2_20min,0.9647622,0.9864582
17,gaussian_win_bin_reopt,nasa_battery_2_20min,0.8960163,0.87381315
17,CGP_win_bin_reopt,nasa_battery_2_20min,0.94086146,0.9072728
18,adam_win_bin_reopt,nasa_battery_2_20min,0.97714496,0.981765
18,gaussian_win_bin_reopt,nasa_battery_2_20min,0.94062006,0.924578
18,CGP_win_bin_reopt,nasa_battery_2_20min,0.97040105,0.9639709
19,adam_win_bin_reopt,nasa_battery_2_20min,0.839759,0.82136655
19,gaussian_win_bin_reopt,nasa_battery_2_20min,0.9067719,0.8938828
19,CGP_win_bin_reopt,nasa_battery_2_20min,0.8638172,0.86940825
20,adam_win_bin_reopt,nasa_battery_2_20min,0.93188834,0.887363
20,gaussian_win_bin_reopt,nasa_battery_2_20min,0.75456804,0.7537244
20,CGP_win_bin_reopt,nasa_battery_2_20min,0.85703266,0.83748394
21,adam_win_bin_reopt,nasa_battery_2_20min,0.823731,0.7753482
21,gaussian_win_bin_reopt,nasa_battery_2_20min,0.84952664,0.8622463
21,CGP_win_bin_reopt,nasa_battery_2_20min,0.8023329,0.7636167
22,adam_win_bin_reopt,nasa_battery_2_20min,0.7393436,0.72021645
22,gaussian_win_bin_reopt,nasa_battery_2_20min,0.6483964,0.8156431
22,CGP_win_bin_reopt,nasa_battery_2_20min,0.96610063,0.96276635
23,adam_win_bin_reopt,nasa_battery_2_20min,0.9757868,0.97969633
23,gaussian_win_bin_reopt,nasa_battery_2_20min,0.94945854,0.9504406
23,CGP_win_bin_reopt,nasa_battery_2_20min,0.94336927,0.9314802
24,adam_win_bin_reopt,nasa_battery_2_20min,0.9736931,0.94978917
24,gaussian_win_bin_reopt,nasa_battery_2_20min,0.88852346,0.8264762
24,CGP_win_bin_reopt,nasa_battery_2_20min,0.97134125,0.94373506
25,adam_win_bin_reopt,nasa_battery_2_20min,0.9879726,0.9756571
25,gaussian_win_bin_reopt,nasa_battery_2_20min,0.9751668,0.9617275
25,CGP_win_bin_reopt,nasa_battery_2_20min,0.94117296,0.9446515
26,adam_win_bin_reopt,nasa_battery_2_20min,0.81946784,0.8235069
26,gaussian_win_bin_reopt,nasa_battery_2_20min,0.81681204,0.77410793
26,CGP_win_bin_reopt,nasa_battery_2_20min,0.9778926,0.95871097
27,adam_win_bin_reopt,nasa_battery_2_20min,0.97976553,0.98032624
27,gaussian_win_bin_reopt,nasa_battery_2_20min,0.8757112,0.8751532
27,CGP_win_bin_reopt,nasa_battery_2_20min,0.9473213,0.9418368
28,adam_win_bin_reopt,nasa_battery_2_20min,0.9521184,0.9556664
28,gaussian_win_bin_reopt,nasa_battery_2_20min,0.92899567,0.8854681
28,CGP_win_bin_reopt,nasa_battery_2_20min,0.9170934,0.8994046
29,adam_win_bin_reopt,nasa_battery_2_20min,0.96834683,0.971155
29,gaussian_win_bin_reopt,nasa_battery_2_20min,0.91290927,0.8960321
29,CGP_win_bin_reopt,nasa_battery_2_20min,0.85478294,0.8212527
0,adam_win_bin_reopt,nikuradse_1,0.3049633,0.9868985
0,gaussian_win_bin_reopt,nikuradse_1,0.8515077,0.9642914
0,CGP_win_bin_reopt,nikuradse_1,0.62623906,0.9674909
1,adam_win_bin_reopt,nikuradse_1,-0.027651906,0.980169
1,gaussian_win_bin_reopt,nikuradse_1,0.8411879,0.9646654
1,CGP_win_bin_reopt,nikuradse_1,0.8556651,0.9645601
2,adam_win_bin_reopt,nikuradse_1,0.8779781,0.97854877
2,gaussian_win_bin_reopt,nikuradse_1,0.8510613,0.9648447
2,CGP_win_bin_reopt,nikuradse_1,0.8492693,0.96419233
3,adam_win_bin_reopt,nikuradse_1,0.8574409,0.96304923
3,gaussian_win_bin_reopt,nikuradse_1,0.848915,0.96417016
3,CGP_win_bin_reopt,nikuradse_1,0.8029712,0.96451366
4,adam_win_bin_reopt,nikuradse_1,0.8571994,0.96318686
4,gaussian_win_bin_reopt,nikuradse_1,0.8091073,0.9643524
4,CGP_win_bin_reopt,nikuradse_1,-2.334897,0.9768535
5,adam_win_bin_reopt,nikuradse_1,0.7213682,0.9614879
5,gaussian_win_bin_reopt,nikuradse_1,0.7441007,0.954574
5,CGP_win_bin_reopt,nikuradse_1,0.85869646,0.9651488
6,adam_win_bin_reopt,nikuradse_1,0.8523758,0.96430373
6,gaussian_win_bin_reopt,nikuradse_1,0.51460844,0.95719904
6,CGP_win_bin_reopt,nikuradse_1,0.77830017,0.9611691
7,adam_win_bin_reopt,nikuradse_1,0.8493869,0.9650169
7,gaussian_win_bin_reopt,nikuradse_1,0.7093111,0.9629865
7,CGP_win_bin_reopt,nikuradse_1,0.87122315,0.9617534
8,adam_win_bin_reopt,nikuradse_1,0.8328091,0.93702507
8,gaussian_win_bin_reopt,nikuradse_1,0.79356486,0.9636259
8,CGP_win_bin_reopt,nikuradse_1,0.8353313,0.96654373
9,adam_win_bin_reopt,nikuradse_1,0.8508434,0.96411246
9,gaussian_win_bin_reopt,nikuradse_1,0.85161316,0.9642882
9,CGP_win_bin_reopt,nikuradse_1,-0.26644623,0.9906355
10,adam_win_bin_reopt,nikuradse_1,0.84958833,0.96573895
10,gaussian_win_bin_reopt,nikuradse_1,0.85916984,0.9629541
10,CGP_win_bin_reopt,nikuradse_1,0.55449754,0.9724166
11,adam_win_bin_reopt,nikuradse_1,0.88099015,0.98069656
11,gaussian_win_bin_reopt,nikuradse_1,0.850505,0.9643624
11,CGP_win_bin_reopt,nikuradse_1,0.87752306,0.97019464
12,adam_win_bin_reopt,nikuradse_1,-1.0693827,0.957005
12,gaussian_win_bin_reopt,nikuradse_1,0.85169613,0.9642584
12,CGP_win_bin_reopt,nikuradse_1,0.78620166,0.9656094
13,adam_win_bin_reopt,nikuradse_1,0.84935266,0.9641926
13,gaussian_win_bin_reopt,nikuradse_1,0.8635645,0.9652045
13,CGP_win_bin_reopt,nikuradse_1,0.84824294,0.9632849
14,adam_win_bin_reopt,nikuradse_1,0.63224345,0.9640918
14,gaussian_win_bin_reopt,nikuradse_1,0.85730755,0.9653867
14,CGP_win_bin_reopt,nikuradse_1,0.82664895,0.96482337
15,adam_win_bin_reopt,nikuradse_1,0.92828023,0.97959495
15,gaussian_win_bin_reopt,nikuradse_1,0.85045373,0.9647966
15,CGP_win_bin_reopt,nikuradse_1,0.7076661,0.9871746
16,adam_win_bin_reopt,nikuradse_1,0.85865504,0.96079826
16,gaussian_win_bin_reopt,nikuradse_1,0.8484834,0.9644957
16,CGP_win_bin_reopt,nikuradse_1,0.8972317,0.9752034
17,adam_win_bin_reopt,nikuradse_1,0.8460114,0.9638705
17,gaussian_win_bin_reopt,nikuradse_1,0.86710966,0.969291
17,CGP_win_bin_reopt,nikuradse_1,0.8412497,0.9645411
18,adam_win_bin_reopt,nikuradse_1,0.84878975,0.96476424
18,gaussian_win_bin_reopt,nikuradse_1,0.84996253,0.96422166
18,CGP_win_bin_reopt,nikuradse_1,0.8461805,0.9677325
19,adam_win_bin_reopt,nikuradse_1,0.0023775697,0.9807019
19,gaussian_win_bin_reopt,nikuradse_1,0.77250147,0.9668574
19,CGP_win_bin_reopt,nikuradse_1,0.5807477,0.9596065
20,adam_win_bin_reopt,nikuradse_1,0.8476867,0.96552384
20,gaussian_win_bin_reopt,nikuradse_1,0.84959745,0.96466815
20,CGP_win_bin_reopt,nikuradse_1,0.7348826,0.96965873
21,adam_win_bin_reopt,nikuradse_1,-0.9116864,0.9729768
21,gaussian_win_bin_reopt,nikuradse_1,0.84842175,0.96411675
21,CGP_win_bin_reopt,nikuradse_1,-76.03698,0.96585786
22,adam_win_bin_reopt,nikuradse_1,0.8483317,0.9640591
22,gaussian_win_bin_reopt,nikuradse_1,0.0946784,0.9534656
22,CGP_win_bin_reopt,nikuradse_1,-45.978,0.98406225
23,adam_win_bin_reopt,nikuradse_1,0.8541012,0.96409345
23,gaussian_win_bin_reopt,nikuradse_1,0.85400444,0.9640778
23,CGP_win_bin_reopt,nikuradse_1,0.78979295,0.96456534
24,adam_win_bin_reopt,nikuradse_1,-0.307482,0.9678429
24,gaussian_win_bin_reopt,nikuradse_1,0.8532142,0.96399015
24,CGP_win_bin_reopt,nikuradse_1,0.80895936,0.9635394
25,adam_win_bin_reopt,nikuradse_1,0.8974357,0.97924954
25,gaussian_win_bin_reopt,nikuradse_1,0.85387164,0.9645155
25,CGP_win_bin_reopt,nikuradse_1,-0.05560994,0.95818824
26,adam_win_bin_reopt,nikuradse_1,0.89106846,0.97222257
26,gaussian_win_bin_reopt,nikuradse_1,0.35651922,0.95893705
26,CGP_win_bin_reopt,nikuradse_1,0.70335096,0.9742356
27,adam_win_bin_reopt,nikuradse_1,-2.4502473,0.9678482
27,gaussian_win_bin_reopt,nikuradse_1,0.84953773,0.9555782
27,CGP_win_bin_reopt,nikuradse_1,0.6312027,0.9670721
28,adam_win_bin_reopt,nikuradse_1,0.8527082,0.9677189
28,gaussian_win_bin_reopt,nikuradse_1,0.8679404,0.9653392
28,CGP_win_bin_reopt,nikuradse_1,0.83655524,0.9710256
29,adam_win_bin_reopt,nikuradse_1,0.84099543,0.9622242
29,gaussian_win_bin_reopt,nikuradse_1,0.82559466,0.96476734
29,CGP_win_bin_reopt,nikuradse_1,0.8640384,0.9665299
0,adam_win_bin_reopt,nikuradse_2,0.7473346,0.7342284
0,gaussian_win_bin_reopt,nikuradse_2,0.7969467,0.73859656
0,CGP_win_bin_reopt,nikuradse_2,0.9401449,0.965369
1,adam_win_bin_reopt,nikuradse_2,0.27976,0.26576054
1,gaussian_win_bin_reopt,nikuradse_2,0.6892437,0.7177279
1,CGP_win_bin_reopt,nikuradse_2,0.962777,0.95677537
2,adam_win_bin_reopt,nikuradse_2,0.6343372,0.5534474
